2024-07-01 21:20:26,219 INFO    StreamThr :40668 [internal.py:wandb_internal():87] W&B internal server running at pid: 40668, started at: 2024-07-01 21:20:26.219113
2024-07-01 21:20:26,636 DEBUG   HandlerThread:40668 [system_monitor.py:probe():181] {'os': 'Linux-5.15.133.1-microsoft-standard-WSL2-x86_64-with-glibc2.35', 'python': '3.9.19', 'heartbeatAt': '2024-07-02T02:20:26.612572', 'startedAt': '2024-07-02T02:20:26.213827', 'docker': None, 'cuda': None, 'args': ('--trainval_artifact', 'trainval_data.csv:latest', '--val_size', '0.2', '--random_seed', '42', '--stratify_by', 'neighbourhood_group', '--rf_config', '/home/rawilwgu/Project-Build-an-ML-Pipeline-Starter/multirun/2024-07-01/21-20-23/0/rf_config.json', '--max_tfidf_features', '5', '--output_artifact', 'random_forest_export'), 'state': 'running', 'program': '/home/rawilwgu/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/run.py', 'codePath': 'src/train_random_forest/run.py', 'git': {'remote': 'https://github.com/rawilwgu/Project-Build-an-ML-Pipeline-Starter.git', 'commit': '084db58bee2730459d3389a6204401c2e4674abe'}, 'email': None, 'root': '/home/rawilwgu/Project-Build-an-ML-Pipeline-Starter', 'host': 'Galadriel', 'username': 'rawilwgu', 'executable': '/home/rawilwgu/miniconda3/envs/mlflow-38d125378780b724e555676b401b3ff88134b4f4/bin/python', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 4199.998, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 4199.998, 'min': 0.0, 'max': 0.0}, {'current': 4199.998, 'min': 0.0, 'max': 0.0}, {'current': 4199.998, 'min': 0.0, 'max': 0.0}, {'current': 4199.998, 'min': 0.0, 'max': 0.0}, {'current': 4199.998, 'min': 0.0, 'max': 0.0}, {'current': 4199.998, 'min': 0.0, 'max': 0.0}, {'current': 4199.998, 'min': 0.0, 'max': 0.0}, {'current': 4199.998, 'min': 0.0, 'max': 0.0}, {'current': 4199.998, 'min': 0.0, 'max': 0.0}, {'current': 4199.998, 'min': 0.0, 'max': 0.0}, {'current': 4199.998, 'min': 0.0, 'max': 0.0}, {'current': 4199.998, 'min': 0.0, 'max': 0.0}], 'disk': {'total': 1006.853931427002, 'used': 22.76803970336914}, 'gpu': 'NVIDIA GeForce GTX 1660 SUPER', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce GTX 1660 SUPER', 'memory_total': 6442450944}], 'memory': {'total': 7.700340270996094}}
2024-07-01 21:20:26,636 INFO    HandlerThread:40668 [system_monitor.py:probe():182] Finished collecting system info
2024-07-01 21:20:26,636 INFO    HandlerThread:40668 [system_monitor.py:probe():185] Publishing system info
2024-07-01 21:20:26,636 DEBUG   HandlerThread:40668 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2024-07-01 21:20:26,636 DEBUG   HandlerThread:40668 [system_info.py:_save_pip():67] Saving pip packages done
2024-07-01 21:20:26,636 DEBUG   HandlerThread:40668 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2024-07-01 21:20:27,496 INFO    Thread-12 :40668 [dir_watcher.py:_on_file_created():275] file/dir created: /home/rawilwgu/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240701_212026-ulpdkgmr/files/wandb-summary.json
2024-07-01 21:20:27,497 INFO    Thread-12 :40668 [dir_watcher.py:_on_file_created():275] file/dir created: /home/rawilwgu/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240701_212026-ulpdkgmr/files/requirements.txt
2024-07-01 21:20:27,497 INFO    Thread-12 :40668 [dir_watcher.py:_on_file_created():275] file/dir created: /home/rawilwgu/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240701_212026-ulpdkgmr/files/conda-environment.yaml
2024-07-01 21:20:27,568 DEBUG   HandlerThread:40668 [system_info.py:_save_conda():86] Saving conda packages done
2024-07-01 21:20:27,568 INFO    HandlerThread:40668 [system_monitor.py:probe():187] Finished publishing system info
2024-07-01 21:20:27,570 DEBUG   SenderThread:40668 [sender.py:send():334] send: files
2024-07-01 21:20:27,570 INFO    SenderThread:40668 [sender.py:_save_file():1319] saving file wandb-metadata.json with policy now
2024-07-01 21:20:27,574 DEBUG   SenderThread:40668 [sender.py:send():334] send: telemetry
2024-07-01 21:20:27,576 DEBUG   HandlerThread:40668 [handler.py:handle_request():144] handle_request: stop_status
2024-07-01 21:20:27,576 DEBUG   SenderThread:40668 [sender.py:send_request():361] send_request: stop_status
2024-07-01 21:20:27,741 DEBUG   SenderThread:40668 [sender.py:send():334] send: config
2024-07-01 21:20:27,742 DEBUG   SenderThread:40668 [sender.py:send():334] send: config
2024-07-01 21:20:27,742 DEBUG   SenderThread:40668 [sender.py:send():334] send: exit
2024-07-01 21:20:27,742 INFO    SenderThread:40668 [sender.py:send_exit():557] handling exit code: 1
2024-07-01 21:20:27,743 INFO    SenderThread:40668 [sender.py:send_exit():559] handling runtime: 1
2024-07-01 21:20:27,743 INFO    SenderThread:40668 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2024-07-01 21:20:27,743 INFO    SenderThread:40668 [sender.py:send_exit():565] send defer
2024-07-01 21:20:27,743 DEBUG   HandlerThread:40668 [handler.py:handle_request():144] handle_request: defer
2024-07-01 21:20:27,743 INFO    HandlerThread:40668 [handler.py:handle_request_defer():170] handle defer: 0
2024-07-01 21:20:27,743 DEBUG   SenderThread:40668 [sender.py:send_request():361] send_request: defer
2024-07-01 21:20:27,743 INFO    SenderThread:40668 [sender.py:send_request_defer():581] handle sender defer: 0
2024-07-01 21:20:27,743 INFO    SenderThread:40668 [sender.py:transition_state():585] send defer: 1
2024-07-01 21:20:27,743 DEBUG   HandlerThread:40668 [handler.py:handle_request():144] handle_request: defer
2024-07-01 21:20:27,743 INFO    HandlerThread:40668 [handler.py:handle_request_defer():170] handle defer: 1
2024-07-01 21:20:27,744 DEBUG   SenderThread:40668 [sender.py:send_request():361] send_request: defer
2024-07-01 21:20:27,744 INFO    SenderThread:40668 [sender.py:send_request_defer():581] handle sender defer: 1
2024-07-01 21:20:27,744 INFO    SenderThread:40668 [sender.py:transition_state():585] send defer: 2
2024-07-01 21:20:27,744 DEBUG   HandlerThread:40668 [handler.py:handle_request():144] handle_request: defer
2024-07-01 21:20:27,744 INFO    HandlerThread:40668 [handler.py:handle_request_defer():170] handle defer: 2
2024-07-01 21:20:27,744 INFO    HandlerThread:40668 [system_monitor.py:finish():161] Stopping system monitor
2024-07-01 21:20:27,744 DEBUG   SystemMonitor:40668 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2024-07-01 21:20:27,745 DEBUG   SystemMonitor:40668 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2024-07-01 21:20:27,745 DEBUG   SystemMonitor:40668 [system_monitor.py:_start():141] Publishing last batch of metrics
2024-07-01 21:20:27,745 INFO    HandlerThread:40668 [interfaces.py:finish():175] Joined cpu
2024-07-01 21:20:27,745 INFO    HandlerThread:40668 [interfaces.py:finish():175] Joined disk
2024-07-01 21:20:27,751 INFO    HandlerThread:40668 [interfaces.py:finish():175] Joined gpu
2024-07-01 21:20:27,751 INFO    HandlerThread:40668 [interfaces.py:finish():175] Joined memory
2024-07-01 21:20:27,751 INFO    HandlerThread:40668 [interfaces.py:finish():175] Joined network
2024-07-01 21:20:27,752 DEBUG   SenderThread:40668 [sender.py:send_request():361] send_request: defer
2024-07-01 21:20:27,752 INFO    SenderThread:40668 [sender.py:send_request_defer():581] handle sender defer: 2
2024-07-01 21:20:27,752 INFO    SenderThread:40668 [sender.py:transition_state():585] send defer: 3
2024-07-01 21:20:27,752 DEBUG   SenderThread:40668 [sender.py:send():334] send: stats
2024-07-01 21:20:27,752 DEBUG   HandlerThread:40668 [handler.py:handle_request():144] handle_request: defer
2024-07-01 21:20:27,752 INFO    HandlerThread:40668 [handler.py:handle_request_defer():170] handle defer: 3
2024-07-01 21:20:27,752 DEBUG   SenderThread:40668 [sender.py:send_request():361] send_request: defer
2024-07-01 21:20:27,752 INFO    SenderThread:40668 [sender.py:send_request_defer():581] handle sender defer: 3
2024-07-01 21:20:27,752 INFO    SenderThread:40668 [sender.py:transition_state():585] send defer: 4
2024-07-01 21:20:27,752 DEBUG   HandlerThread:40668 [handler.py:handle_request():144] handle_request: defer
2024-07-01 21:20:27,752 INFO    HandlerThread:40668 [handler.py:handle_request_defer():170] handle defer: 4
2024-07-01 21:20:27,753 DEBUG   SenderThread:40668 [sender.py:send_request():361] send_request: defer
2024-07-01 21:20:27,753 INFO    SenderThread:40668 [sender.py:send_request_defer():581] handle sender defer: 4
2024-07-01 21:20:27,753 INFO    SenderThread:40668 [sender.py:transition_state():585] send defer: 5
2024-07-01 21:20:27,753 DEBUG   HandlerThread:40668 [handler.py:handle_request():144] handle_request: defer
2024-07-01 21:20:27,753 INFO    HandlerThread:40668 [handler.py:handle_request_defer():170] handle defer: 5
2024-07-01 21:20:27,753 DEBUG   SenderThread:40668 [sender.py:send():334] send: summary
2024-07-01 21:20:27,753 INFO    SenderThread:40668 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2024-07-01 21:20:27,753 DEBUG   SenderThread:40668 [sender.py:send_request():361] send_request: defer
2024-07-01 21:20:27,753 INFO    SenderThread:40668 [sender.py:send_request_defer():581] handle sender defer: 5
2024-07-01 21:20:27,753 INFO    SenderThread:40668 [sender.py:transition_state():585] send defer: 6
2024-07-01 21:20:27,753 DEBUG   HandlerThread:40668 [handler.py:handle_request():144] handle_request: defer
2024-07-01 21:20:27,753 INFO    HandlerThread:40668 [handler.py:handle_request_defer():170] handle defer: 6
2024-07-01 21:20:27,754 DEBUG   SenderThread:40668 [sender.py:send_request():361] send_request: defer
2024-07-01 21:20:27,754 INFO    SenderThread:40668 [sender.py:send_request_defer():581] handle sender defer: 6
2024-07-01 21:20:27,756 DEBUG   HandlerThread:40668 [handler.py:handle_request():144] handle_request: status_report
2024-07-01 21:20:27,868 INFO    SenderThread:40668 [sender.py:transition_state():585] send defer: 7
2024-07-01 21:20:27,868 DEBUG   HandlerThread:40668 [handler.py:handle_request():144] handle_request: defer
2024-07-01 21:20:27,868 INFO    HandlerThread:40668 [handler.py:handle_request_defer():170] handle defer: 7
2024-07-01 21:20:27,868 DEBUG   SenderThread:40668 [sender.py:send_request():361] send_request: defer
2024-07-01 21:20:27,868 INFO    SenderThread:40668 [sender.py:send_request_defer():581] handle sender defer: 7
2024-07-01 21:20:28,006 INFO    Thread-15 :40668 [upload_job.py:push():143] Uploaded file /tmp/tmppwue1aibwandb/w22syevf-wandb-metadata.json
2024-07-01 21:20:28,496 INFO    Thread-12 :40668 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/rawilwgu/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240701_212026-ulpdkgmr/files/wandb-summary.json
2024-07-01 21:20:28,496 INFO    Thread-12 :40668 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/rawilwgu/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240701_212026-ulpdkgmr/files/config.yaml
2024-07-01 21:20:28,496 INFO    Thread-12 :40668 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/rawilwgu/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240701_212026-ulpdkgmr/files/conda-environment.yaml
2024-07-01 21:20:28,496 INFO    Thread-12 :40668 [dir_watcher.py:_on_file_created():275] file/dir created: /home/rawilwgu/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240701_212026-ulpdkgmr/files/output.log
2024-07-01 21:20:28,496 INFO    Thread-12 :40668 [dir_watcher.py:_on_file_created():275] file/dir created: /home/rawilwgu/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240701_212026-ulpdkgmr/files/wandb-metadata.json
2024-07-01 21:20:28,680 DEBUG   HandlerThread:40668 [handler.py:handle_request():144] handle_request: poll_exit
2024-07-01 21:20:29,748 INFO    SenderThread:40668 [sender.py:transition_state():585] send defer: 8
2024-07-01 21:20:29,749 DEBUG   SenderThread:40668 [sender.py:send_request():361] send_request: poll_exit
2024-07-01 21:20:29,749 DEBUG   HandlerThread:40668 [handler.py:handle_request():144] handle_request: defer
2024-07-01 21:20:29,749 INFO    HandlerThread:40668 [handler.py:handle_request_defer():170] handle defer: 8
2024-07-01 21:20:29,749 DEBUG   SenderThread:40668 [sender.py:send_request():361] send_request: defer
2024-07-01 21:20:29,749 INFO    SenderThread:40668 [sender.py:send_request_defer():581] handle sender defer: 8
2024-07-01 21:20:29,753 INFO    SenderThread:40668 [sender.py:transition_state():585] send defer: 9
2024-07-01 21:20:29,754 DEBUG   HandlerThread:40668 [handler.py:handle_request():144] handle_request: defer
2024-07-01 21:20:29,754 INFO    HandlerThread:40668 [handler.py:handle_request_defer():170] handle defer: 9
2024-07-01 21:20:29,754 DEBUG   SenderThread:40668 [sender.py:send():334] send: artifact
2024-07-01 21:20:30,496 INFO    Thread-12 :40668 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/rawilwgu/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240701_212026-ulpdkgmr/files/output.log
2024-07-01 21:20:30,573 INFO    Thread-18 :40668 [upload_job.py:push():101] Uploaded file /home/rawilwgu/.local/share/wandb/artifacts/staging/tmprgdz9apk
2024-07-01 21:20:30,582 INFO    Thread-17 :40668 [upload_job.py:push():101] Uploaded file /home/rawilwgu/.local/share/wandb/artifacts/staging/tmptx7faos7
2024-07-01 21:20:31,599 INFO    SenderThread:40668 [sender.py:send_artifact():1415] sent artifact job-https___github.com_rawilwgu_Project-Build-an-ML-Pipeline-Starter.git_src_train_random_forest_run.py - {'id': 'QXJ0aWZhY3Q6OTM1NzkyNTg0', 'digest': '0ea5895e6fa17c28d1892326a2e2e562', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjIzNzk0NzQ3NQ==', 'latestArtifact': None}, 'version': 'latest'}
2024-07-01 21:20:31,599 DEBUG   SenderThread:40668 [sender.py:send_request():361] send_request: defer
2024-07-01 21:20:31,599 INFO    SenderThread:40668 [sender.py:send_request_defer():581] handle sender defer: 9
2024-07-01 21:20:31,599 INFO    SenderThread:40668 [dir_watcher.py:finish():362] shutting down directory watcher
2024-07-01 21:20:32,497 INFO    SenderThread:40668 [dir_watcher.py:finish():392] scan: /home/rawilwgu/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240701_212026-ulpdkgmr/files
2024-07-01 21:20:32,497 INFO    SenderThread:40668 [dir_watcher.py:finish():406] scan save: /home/rawilwgu/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240701_212026-ulpdkgmr/files/wandb-summary.json wandb-summary.json
2024-07-01 21:20:32,497 INFO    SenderThread:40668 [dir_watcher.py:finish():406] scan save: /home/rawilwgu/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240701_212026-ulpdkgmr/files/wandb-metadata.json wandb-metadata.json
2024-07-01 21:20:32,497 INFO    SenderThread:40668 [dir_watcher.py:finish():406] scan save: /home/rawilwgu/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240701_212026-ulpdkgmr/files/config.yaml config.yaml
2024-07-01 21:20:32,499 INFO    SenderThread:40668 [dir_watcher.py:finish():406] scan save: /home/rawilwgu/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240701_212026-ulpdkgmr/files/output.log output.log
2024-07-01 21:20:32,499 INFO    SenderThread:40668 [dir_watcher.py:finish():406] scan save: /home/rawilwgu/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240701_212026-ulpdkgmr/files/conda-environment.yaml conda-environment.yaml
2024-07-01 21:20:32,501 INFO    SenderThread:40668 [dir_watcher.py:finish():406] scan save: /home/rawilwgu/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240701_212026-ulpdkgmr/files/requirements.txt requirements.txt
2024-07-01 21:20:32,502 INFO    SenderThread:40668 [sender.py:transition_state():585] send defer: 10
2024-07-01 21:20:32,504 DEBUG   HandlerThread:40668 [handler.py:handle_request():144] handle_request: defer
2024-07-01 21:20:32,504 INFO    HandlerThread:40668 [handler.py:handle_request_defer():170] handle defer: 10
2024-07-01 21:20:32,506 DEBUG   SenderThread:40668 [sender.py:send_request():361] send_request: defer
2024-07-01 21:20:32,506 INFO    SenderThread:40668 [sender.py:send_request_defer():581] handle sender defer: 10
2024-07-01 21:20:32,506 INFO    SenderThread:40668 [file_pusher.py:finish():160] shutting down file pusher
2024-07-01 21:20:32,868 INFO    Thread-20 :40668 [upload_job.py:push():143] Uploaded file /home/rawilwgu/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240701_212026-ulpdkgmr/files/config.yaml
2024-07-01 21:20:32,938 INFO    Thread-23 :40668 [upload_job.py:push():143] Uploaded file /home/rawilwgu/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240701_212026-ulpdkgmr/files/requirements.txt
2024-07-01 21:20:32,950 INFO    Thread-19 :40668 [upload_job.py:push():143] Uploaded file /home/rawilwgu/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240701_212026-ulpdkgmr/files/wandb-summary.json
2024-07-01 21:20:32,963 INFO    Thread-22 :40668 [upload_job.py:push():143] Uploaded file /home/rawilwgu/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240701_212026-ulpdkgmr/files/conda-environment.yaml
2024-07-01 21:20:33,010 INFO    Thread-21 :40668 [upload_job.py:push():143] Uploaded file /home/rawilwgu/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240701_212026-ulpdkgmr/files/output.log
2024-07-01 21:20:33,211 INFO    Thread-11 :40668 [sender.py:transition_state():585] send defer: 11
2024-07-01 21:20:33,211 DEBUG   HandlerThread:40668 [handler.py:handle_request():144] handle_request: defer
2024-07-01 21:20:33,211 INFO    HandlerThread:40668 [handler.py:handle_request_defer():170] handle defer: 11
2024-07-01 21:20:33,211 DEBUG   SenderThread:40668 [sender.py:send_request():361] send_request: defer
2024-07-01 21:20:33,211 INFO    SenderThread:40668 [sender.py:send_request_defer():581] handle sender defer: 11
2024-07-01 21:20:33,211 INFO    SenderThread:40668 [file_pusher.py:join():165] waiting for file pusher
2024-07-01 21:20:33,211 INFO    SenderThread:40668 [sender.py:transition_state():585] send defer: 12
2024-07-01 21:20:33,211 DEBUG   HandlerThread:40668 [handler.py:handle_request():144] handle_request: defer
2024-07-01 21:20:33,211 INFO    HandlerThread:40668 [handler.py:handle_request_defer():170] handle defer: 12
2024-07-01 21:20:33,211 DEBUG   SenderThread:40668 [sender.py:send_request():361] send_request: defer
2024-07-01 21:20:33,212 INFO    SenderThread:40668 [sender.py:send_request_defer():581] handle sender defer: 12
2024-07-01 21:20:33,258 INFO    SenderThread:40668 [sender.py:transition_state():585] send defer: 13
2024-07-01 21:20:33,258 DEBUG   HandlerThread:40668 [handler.py:handle_request():144] handle_request: defer
2024-07-01 21:20:33,258 INFO    HandlerThread:40668 [handler.py:handle_request_defer():170] handle defer: 13
2024-07-01 21:20:33,258 DEBUG   SenderThread:40668 [sender.py:send_request():361] send_request: defer
2024-07-01 21:20:33,258 INFO    SenderThread:40668 [sender.py:send_request_defer():581] handle sender defer: 13
2024-07-01 21:20:33,258 INFO    SenderThread:40668 [sender.py:transition_state():585] send defer: 14
2024-07-01 21:20:33,258 DEBUG   HandlerThread:40668 [handler.py:handle_request():144] handle_request: defer
2024-07-01 21:20:33,258 INFO    HandlerThread:40668 [handler.py:handle_request_defer():170] handle defer: 14
2024-07-01 21:20:33,259 DEBUG   SenderThread:40668 [sender.py:send():334] send: final
2024-07-01 21:20:33,259 DEBUG   SenderThread:40668 [sender.py:send():334] send: footer
2024-07-01 21:20:33,259 DEBUG   SenderThread:40668 [sender.py:send_request():361] send_request: defer
2024-07-01 21:20:33,259 INFO    SenderThread:40668 [sender.py:send_request_defer():581] handle sender defer: 14
2024-07-01 21:20:33,259 DEBUG   HandlerThread:40668 [handler.py:handle_request():144] handle_request: poll_exit
2024-07-01 21:20:33,259 DEBUG   SenderThread:40668 [sender.py:send_request():361] send_request: poll_exit
2024-07-01 21:20:33,260 DEBUG   HandlerThread:40668 [handler.py:handle_request():144] handle_request: server_info
2024-07-01 21:20:33,260 DEBUG   HandlerThread:40668 [handler.py:handle_request():144] handle_request: get_summary
2024-07-01 21:20:33,260 DEBUG   SenderThread:40668 [sender.py:send_request():361] send_request: server_info
2024-07-01 21:20:33,262 DEBUG   HandlerThread:40668 [handler.py:handle_request():144] handle_request: sampled_history
2024-07-01 21:20:33,355 INFO    MainThread:40668 [wandb_run.py:_footer_history_summary_info():3427] rendering history
2024-07-01 21:20:33,355 INFO    MainThread:40668 [wandb_run.py:_footer_history_summary_info():3459] rendering summary
2024-07-01 21:20:33,355 INFO    MainThread:40668 [wandb_run.py:_footer_sync_info():3383] logging synced files
2024-07-01 21:20:33,355 DEBUG   HandlerThread:40668 [handler.py:handle_request():144] handle_request: shutdown
2024-07-01 21:20:33,355 INFO    HandlerThread:40668 [handler.py:finish():841] shutting down handler
2024-07-01 21:20:34,260 INFO    WriterThread:40668 [datastore.py:close():299] close: /home/rawilwgu/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240701_212026-ulpdkgmr/run-ulpdkgmr.wandb
2024-07-01 21:20:34,355 INFO    SenderThread:40668 [sender.py:finish():1491] shutting down sender
2024-07-01 21:20:34,355 INFO    SenderThread:40668 [file_pusher.py:finish():160] shutting down file pusher
2024-07-01 21:20:34,355 INFO    SenderThread:40668 [file_pusher.py:join():165] waiting for file pusher
